Block,Timestamp,st_yeth_crvusd_with_chainlink,st_yeth_crvusd_no_chainlink,eth_crvusd
18358432,1697404967,1565.45482325137380673605184573918780485816529260467505420647763629395088550058,1563.56241740828306386170213590996107938840575195391404541057502413171501163426,1563.97196420183061147952881785914966548013552310407810882039348803037110137481
18358560,1697406503,1565.45434429296030429962111688872286835460700392716967637008775240505270961821,1562.59728919610070055842656449062456853694797719227467185392581724547341239298,1563.97196420183061147952881785914966548013552310407810882039348803037110137481
18358688,1697408051,1561.70961806288558400468500439383031565450415720454491646264859473392257392386,1563.20492642771645186433830299532073027837654135291428272517973879158661730115,1560.22961851567769871836716931044237004156058924646952586113105729268664186087
18358816,1697409599,1561.71169763667478070547095244314288018700762075898373540563767150547360576081,1564.92848403306577307271327138137761112381768043303287728133515779066126703629,1560.22961851567769871836716931044237004156058924646952586113105729268664186087
18358944,1697411159,1555.37768990784350122576786552834618521412023299978458588920790712747702422564,1557.65729226368461259274877769682369719072134426480955790577877834113929055100,1554.14170327377638175839563581813690291052121612402386373963385210471681328710
18359072,1697412707,1554.85760312493437256980897178379767541066197104731933138131318619608111811438,1554.28286046364546528525013670800688420944282207758332179307902667573425535308,1554.14170327377638175839563581813690291052121612402386373963385210471681328710
18359200,1697414255,1557.56827363133472603298019482081815922864290083206808828638648944086902101241,1555.17935375095946365688941657128122926125192745054595627523862876993953642630,1557.13664754673166348594402184138881742396024928673734654773195915875325912074
18359328,1697415803,1557.41238097770872602746197793071099436641265757247109250269044256559339549376,1556.54492283067743954257628606999542389474134416312523867621812351310105705554,1557.13664754673166348594402184138881742396024928673734654773195915875325912074
18359456,1697417351,1557.32794095325205905941779074592612166948058182620514392256833813062742950739,1557.00367805912430596910452706161405958140316477845926120104555440885392051729,1557.13664754673166348594402184138881742396024928673734654773195915875325912074
18359584,1697418887,1557.22845863773090630809917637639022938757755440773770301589235895339203392824,1557.85365527051230877740674674301041061183925911617782692963147340342300159179,1557.08200144572483997189188358939110600830187809832464874454253272560411330796
18359712,1697420423,1565.04158271404612084875087173192597150105320247136481365382711229877268129182,1560.00518928917429080832466300774755501732760072896619490392798286533270947293,1564.91790119664289764472928018390592740784544119887004348054255320510605182082
18359840,1697421983,1564.64389455444454611945038406112063553419518801589483165586984498775770530144,1562.95071507007188919601298166986981279944609261091434499795297794211431182162,1564.53195058296182236847999856643486430410012428497738934989101065062097689784
18359968,1697423519,1564.63897715669594997893583344578488176444398592841127821216738718574531965183,1562.87397752183674432107202608787792894148077522662712392142627088382762519049,1564.53195058296182236847999856643486430410012428497738934989101065062097689784
18360096,1697425067,1562.24799210637487722167971244551930202618080974513964427275499808194153928176,1563.73321879496810880752679900868890265708237703593543634344502146151353847610,1562.14242869613411001844435143337314036522631769595363440761120689544830269728
18360224,1697426615,1562.24871360160182386598819558136345300197967922171334267549550577819871825524,1562.70124732700759986528896109729074943858268349665881385420424753420334458086,1562.14242869613411001844435143337314036522631769595363440761120689544830269728
18360352,1697428151,1562.25053141482395561202865272843064276241109843101731901118340392312289921266,1561.98976777593255505933583854007507019599483677309234603874733114957344416551,1562.14242869613411001844435143337314036522631769595363440761120689544830269728
18360480,1697429699,1562.72288795160739858951404820685000345709996038672690201249524520285566924923,1561.73266769612187504342960134627152216940046552014265093811391119040588889249,1562.61230730868625275033311189871862316308467378073365255756979990246637201783
18360608,1697431235,1562.72565040733815897212229381190345303866108613512934722806434874546312131548,1561.69219865360118272247489722297052591096252098729093608495665698510012648466,1562.61230730868625275033311189871862316308467378073365255756979990246637201783
18360736,1697432771,1563.47832527394710019679390785896484824714764653660351193321672068926049421886,1561.68782260350891502991984263944788656557646276134550146385961596233309907545,1563.36197903666982818977842458871400247545979681774139252933368660474177268009
18360864,1697434307,1585.62230879940023859827592728628913399973771334623884263453038972358438244360,1572.94005041400283439241269826008096223584744238540131525333190577639681012235,1585.50122061031475714510623101646167965195086455497402303175986760001996751439
18360992,1697435855,1584.61528162917725404796557634401599072678454248236400937928170704981205842069,1583.14339428030206899262963290597631792808934959654840555508351144630163617114,1584.49109604654414804631951350943145062712074842339834295229940007859008868904
18361120,1697437391,1584.61846336663351563480660917442604857732151556230585990298282753901147486824,1585.08146909800391316780335783467424129426586734066380650756607349391320355928,1584.49109604654414804631951350943145062712074842339834295229940007859008868904
18361248,1697438927,1584.62166260658364587523127971679176174099679552517515665305102509765423326517,1582.70350858604260837664270449306404690334174320747055475217486419058453928401,1584.49109604654414804631951350943145062712074842339834295229940007859008868904
18361376,1697440475,1577.69193881064371238603330428689934237866042180452535229136152711217327544895,1580.49625269654666666533987016264665350078384252416250226849958980629114777253,1577.55872377183786890302827835227047278210193928083669005169794270603338926797
18361504,1697442011,1577.69513773373590440234356804551267361172666566299749924160335238303140144127,1580.16626661608621643345198372662454925318852632332084932023474993769302746371,1577.55872377183786890302827835227047278210193928083669005169794270603338926797
18361632,1697443583,1580.09504900264574027489901743387407063605324402584085136934008536937271192943,1579.98871222353521581425436637916373414922148857781921482048930548788968594834,1579.95514591085144809278238353243249124181299910786169680353373805949039319364
18361760,1697445119,1580.09825738637401364289674483179210572194881526661623100408785950458208426128,1582.61478415842060252989893204487505352350345992492011144676915094159550360282,1579.95514591085144809278238353243249124181299910786169680353373805949039319364
18361888,1697446667,1582.33067616792364566471562490575842628852597684554323106019489221506192475085,1583.34590442842917650989721913032609623193127797979047340339625993362033743222,1582.18412388210718715320843397088582805666166198838044258763626868594555780403
18362016,1697448203,1582.33389046408474582113741632996688108348218907926718580635434913245264380951,1580.47272790473779000459450120701024595792871310203721838491196098139586263556,1582.18412388210718715320843397088582805666166198838044258763626868594555780403
